FONDO,DTO,CÓDIGO DANE,ENTIDAD TERRITORIAL,APROPIACIÓN VIGENTE,Periodo
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SANTA ROSA DE VITERBO                             ,2859918872.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SANTA SOFÍA                                       ,1724029243.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SATIVANORTE                                       ,2189541884.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SATIVASUR                                         ,807466287.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SIACHOQUE                                         ,3557638710.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SOATÁ                                             ,3417195847.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SOCOTÁ                                            ,3456185981.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SOCHA                                             ,2170840837.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SOGAMOSO                                          ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SOMONDOCO                                         ,1736172614.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SORA                                              ,2308837193.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SOTAQUIRÁ                                         ,5241087469.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SORACÁ                                            ,2391824606.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SUSACÓN                                           ,2442739363.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SUTAMARCHÁN                                       ,2267660232.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, SUTATENZA                                         ,2374592322.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TASCO                                             ,2571590894.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TENZA                                             ,1850807995.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TIBANÁ                                            ,3417511991.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TIBASOSA                                          ,2372619161.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TINJACÁ                                           ,2355957033.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TIPACOQUE                                         ,3180875595.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TOCA                                              ,2507359740.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TOGÜÍ                                             ,3548426010.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TÓPAGA                                            ,2185106508.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TOTA                                              ,2814236364.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TUNUNGUÁ                                          ,2408178024.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TURMEQUÉ                                          ,2119254390.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TUTA                                              ,2363405165.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, TUTAZÁ                                            ,2025981539.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, UMBITA                                            ,3566663734.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, VENTAQUEMADA                                      ,5436926709.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, VIRACACHÁ                                         ,1919655476.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",BOYACÁ,, ZETAQUIRA                                         ,3222313870.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, CALDAS                                            ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, MANIZALES                                         ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, AGUADAS                                           ,5512611657.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, ANSERMA                                           ,7223158636.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, ARANZAZU                                          ,4740734744.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, BELALCÁZAR                                        ,4537381097.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, CHINCHINÁ                                         ,6167007722.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, FILADELFIA                                        ,3687924552.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, LA DORADA                                         ,8987384099.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, LA MERCED                                         ,3407543962.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, MANZANARES                                        ,5101026274.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, MARMATO                                           ,4376792789.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, MARQUETALIA                                       ,3892218071.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, MARULANDA                                         ,1969108601.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, NEIRA                                             ,6277717798.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, NORCASIA                                          ,2529108778.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, PÁCORA                                            ,4947046039.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, PALESTINA                                         ,3823838562.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, PENSILVANIA                                       ,4601754544.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, RIOSUCIO                                          ,9928692545.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, RISARALDA                                         ,4299372711.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, SALAMINA                                          ,4649699086.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, SAMANÁ                                            ,6551447124.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, SAN JOSÉ                                          ,2580228415.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, SUPÍA                                             ,6742539058.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, VICTORIA                                          ,2931267814.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, VILLAMARÍA                                        ,10902755554.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CALDAS,, VITERBO                                           ,2363051823.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, CAQUETÁ                                           ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, FLORENCIA                                         ,11006122777.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, ALBANIA                                           ,3193393259.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, BELÉN DE LOS ANDAQUIES                            ,4557559488.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, CARTAGENA DEL CHAIRÁ                              ,10506249301.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, CURILLO                                           ,4046069658.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, EL DONCELLO                                       ,4873553710.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, EL PAUJIL                                         ,5526588472.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, LA MONTAÑITA                                      ,7619472972.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, MILÁN                                             ,6776908392.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, MORELIA                                           ,3452647607.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, PUERTO RICO                                       ,8297862261.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, SAN JOSÉ DEL FRAGUA                               ,5144072041.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, SAN VICENTE DEL CAGUÁN                            ,14126406774.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, SOLANO                                            ,6454124683.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, SOLITA                                            ,5342228380.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAQUETÁ,, VALPARAÍSO                                        ,4527747342.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, CAUCA                                             ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, POPAYÁN                                           ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, ALMAGUER                                          ,8314512336.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, ARGELIA                                           ,8093339022.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, BALBOA                                            ,6141297428.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, BOLÍVAR                                           ,10439976270.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, BUENOS AIRES                                      ,8752989974.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, CAJIBÍO                                           ,10759321337.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, CALDONO                                           ,12390990277.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, CALOTO                                            ,7583243653.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, CORINTO                                           ,7885009417.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, EL TAMBO                                          ,11634970727.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, FLORENCIA                                         ,2066609015.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, GUACHENÉ                                          ,5211946548.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, GUAPI                                             ,13753951026.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, INZÁ                                              ,8004791799.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, JAMBALÓ                                           ,5409275843.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, LA SIERRA                                         ,5767629063.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, LA VEGA                                           ,9071806875.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, LÓPEZ                                             ,8594448901.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, MERCADERES                                        ,7851721678.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, MIRANDA                                           ,7715036475.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, MORALES                                           ,11141946648.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, PADILLA                                           ,3044419299.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, PAEZ                                              ,10315787936.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, PATÍA                                             ,8630402715.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, PIAMONTE                                          ,4438840097.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, PIENDAMÓ                                          ,9629378871.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, PUERTO TEJADA                                     ,4760416312.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, PURACÉ                                            ,7274468050.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, ROSAS                                             ,5182285404.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, SAN SEBASTIÁN                                     ,4970902751.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, SANTANDER DE QUILICHAO                            ,10949579105.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, SANTA ROSA                                        ,5967290415.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, SILVIA                                            ,11321873172.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, SOTARA                                            ,6666113583.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, SUÁREZ                                            ,9857305932.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, SUCRE                                             ,6360237377.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, TIMBÍO                                            ,9411020584.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, TIMBIQUÍ                                          ,11359011436.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, TORIBIO                                           ,11735225858.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, TOTORÓ                                            ,8532230159.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CAUCA,, VILLA RICA                                        ,5976712609.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CESAR,, CESAR                                             ,,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CESAR,, VALLEDUPAR                                        ,17255743366.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CESAR,, AGUACHICA                                         ,17285309833.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CESAR,, AGUSTÍN CODAZZI                                   ,9589520284.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CESAR,, ASTREA                                            ,8885922287.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CESAR,, BECERRIL                                          ,9004428884.0,2023-2024
"ASIGNACIÓN PARA LA INVERSIÓN LOCAL SEGÚN NBI Y CUARTA, QUINTA, Y SEXTA CATEGORÍA",CESAR,, BOSCONIA                                          ,9677070685.0,2023-2024
